id,Created At,Tweet,Location
1.65313E+18,2023-05-01 20:02:00+00:00,"b'@vanguardngrnews The only security achievement in PMB\xe2\x80\x99s eight years is securing the affliction of corruption, Boko\xe2\x80\xa6 https://t.co/e9l1yRVzt6'","b'Port Harcourt, Nigeria'"
1.65313E+18,2023-05-01 19:57:13+00:00,b'but the herdsmen were afraid to doanything \n#\xe7\xa6\x8f\xe5\x88\xa9\xe5\xa7\xac https://t.co/FPTE8C6OLq',b''
1.65313E+18,2023-05-01 19:53:59+00:00,"b""@Chris_CUO @Olufcrown @theprincelyx Ofcos! That's why Dimka killed him and other coups alos took place. All cos of\xe2\x80\xa6 https://t.co/opIxCuyNtN""",b''
1.65312E+18,2023-05-01 19:41:38+00:00,"b""@kingShabbee @patrickanum \xf0\x9f\xa4\xa3I'm sure you just started watching anime so I'll excuse your aggression.\nTrue some of th\xe2\x80\xa6 https://t.co/MGPWKobGNO""",b''
1.65312E+18,2023-05-01 19:26:00+00:00,"b""@__yellows An \xc2\xa1nfidel \xc2\xa1d\xc2\xa10t like you should cease to type or mention Biafra/IPOB. You're beneath them &amp; will foreve\xe2\x80\xa6 https://t.co/JXno0pTu6s""",b'Nigeria'
1.65312E+18,2023-05-01 19:25:39+00:00,b'@LINO_worldwide @IbuchimDaniel @MerijeOkoro @Viralgeek1 @nemi_tari @BrayelaLayefa @EpelleGracious @Denyefa_\xe2\x80\xa6 https://t.co/3LMvTipB5O',b''
1.65311E+18,2023-05-01 18:48:53+00:00,"b'@arewa_intellect @patrickanum The Plateau state alone has more than 50 tribes, and the entire Middle Belt face freq\xe2\x80\xa6 https://t.co/b4SLen7uvt'","b'Federal Capital Territory, Nig'"
1.6531E+18,2023-05-01 18:31:01+00:00,"b'@Mario9jaa Banditry and herdsmen making it to terrorism index, multidimensional poverty and insecurity in every par\xe2\x80\xa6 https://t.co/fGjAVkBCJH'","b'Makurdi, Nigeria'"
1.6531E+18,2023-05-01 18:24:40+00:00,b'@abati1990 a minister who went abroad to tell the international community that the killings by fulani herdsmen in b\xe2\x80\xa6 https://t.co/7aJsSGaBWp',b''
1.6531E+18,2023-05-01 18:05:45+00:00,"b""Bokoharam and Fulani herdsmen are everywhere in the north killing and seizing people's land. But the #zoo army are\xe2\x80\xa6 https://t.co/T3ftzMVaqQ""",b'wanderer'
1.6531E+18,2023-05-01 18:05:42+00:00,b'@adeferagamo So you thought we are fighting Fulani herdsmen \xf0\x9f\x98\x81',b'Nigeria'
1.6531E+18,2023-05-01 18:00:54+00:00,"b'@__yellows The RSF which is fighting Sudanese army are Shua Arabs that Omar Bashir imported from Chad, just like th\xe2\x80\xa6 https://t.co/w9y0BDrlBv'",b''
1.65309E+18,2023-05-01 17:50:17+00:00,"b'Long time friend of the AO, @Gamecock_Matt97 will be the Herdsmen\xe2\x80\x99s Tuesday Q!  Come for the workout and stay for t\xe2\x80\xa6 https://t.co/DGJa2JEWnM'","b'West Columbia, SC'"
1.65309E+18,2023-05-01 17:39:10+00:00,b'Herdsmen working hard to fix this https://t.co/SLdlnuhQ2N',b''
1.65309E+18,2023-05-01 17:22:17+00:00,"b'@Sirodue1 @officialABAT The same way, many Yoruba States like Kwara, Kogi and Adamawa, as well as Benue will see mo\xe2\x80\xa6 https://t.co/kbTe1q8n4s'","b""Jesus's Mind"""
1.65309E+18,2023-05-01 17:20:27+00:00,b'@olusegini @HonShield @abikedabiri @nidcom_gov So Igbos are the Boko Haram and Herdsmen killing people everyday? If\xe2\x80\xa6 https://t.co/eOXB8jirBY',b''
1.65308E+18,2023-05-01 16:50:09+00:00,b'@uglySammy0 low budget AI \nna herdsmen code the p',b''
1.65308E+18,2023-05-01 16:44:17+00:00,"b'@ibrolad892 @AKakanfo From Boko Haram, ISWAP, Ansaru, Fulani Herdsmen , Hezbollah, Al Shabab Hamas, Al Queida, Janj\xe2\x80\xa6 https://t.co/gvHJA1LbmU'",b''
1.65308E+18,2023-05-01 16:35:09+00:00,b'@SaharaReporters Shehu Garba told us that bokoharam and herdsmen are northern freedom fighters. Many northerners he\xe2\x80\xa6 https://t.co/82otXro6uO',b''
1.65307E+18,2023-05-01 16:13:27+00:00,"b'There was a time when most northerners on this app are called BH terrorists, herdsmen terrorists, poverty region, c\xe2\x80\xa6 https://t.co/XktwYkG6nQ'",b'Kampala'
1.65307E+18,2023-05-01 16:10:55+00:00,b'@yovan_wood Which ever office has a muhima \xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f those illitrate herdsmen are too arrogant',"b'Ontario, CA'"
1.65307E+18,2023-05-01 16:03:58+00:00,b'@__yellows Sorry. I never knew you were this shallow in reasoning. I withdraw my respect for you. Tueh. So arms wie\xe2\x80\xa6 https://t.co/OAEtRxP0Ib',b''
1.65307E+18,2023-05-01 15:57:13+00:00,"b'@vanguardngrnews Nothing we no go hear\xf0\x9f\x98\x82 so dis witches and wizard can\xe2\x80\x99t stop Herdsmen killing but they endorse,Incl\xe2\x80\xa6 https://t.co/YrcIDlZTq1'",b'Where am supposed to be '
1.65306E+18,2023-05-01 15:50:03+00:00,"b'\xe2\x80\x9c\xe2\x80\xa6they were also civilised, for though they were Neolithic men, they were also ploughmen and herdsmen\xe2\x80\xa6 life with th\xe2\x80\xa6 https://t.co/GQ2IgXjaL7'",b'Somewhere in the Neolithic'
1.65306E+18,2023-05-01 15:37:39+00:00,"b'@adamugarba Why you no bring up the matter during election? Na now your throat clear abi. Anyways , please have you\xe2\x80\xa6 https://t.co/p7ZiLQSNKP'",b''
1.65306E+18,2023-05-01 15:33:25+00:00,b'@Kennyking212 @NationalistIgbo Since when did herdsmen start killing Bonny people\xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85 how do dey want to cross salt\xe2\x80\xa6 https://t.co/2aoyyFqeiU',b'Inside Nigeria unfortunately\xf0\x9f\x98\xaa'
1.65306E+18,2023-05-01 15:29:49+00:00,"b'@Callme_Monalisa @NationalistIgbo Even with no Biafra, go and tell the herdsmen to stop killing you... Cowards you\xe2\x80\xa6 https://t.co/7Yvx65ATgC'",b'U.S.A'
1.65305E+18,2023-05-01 15:09:48+00:00,"b'A comfirm terrorist, who sponsor the boko haram, Miyetti Allah terrorist, Fulani herdsmen terrorist. all the killer\xe2\x80\xa6 https://t.co/LGbPYrofO3'",b'Israel'
1.65305E+18,2023-05-01 15:03:34+00:00,"b'Fulani Kill 18 Christians, Wound Pastor in Plateau State, Nigeria: In 11 days of attacks through Wednesday (April 2\xe2\x80\xa6 https://t.co/VOWaqKbXYI'","b'Wheaton, IL'"
1.65305E+18,2023-05-01 15:03:21+00:00,b'@__yellows They should ignore Boko haram and herdsmen ?',b'Nigeria'
1.65305E+18,2023-05-01 14:52:34+00:00,b'@DOlusegun Is the World praying for Nigeria where Bandit Herdsmen are killing people daily? I bet u should know the difference',"b'Los Angeles, California'"
1.65305E+18,2023-05-01 14:44:27+00:00,b'Who will rescue Benue communities from herdsmen? https://t.co/k78IHCL0eL',b''
1.65305E+18,2023-05-01 14:40:02+00:00,"b'In 11 days of attacks through Wednesday (April 26), Fulani herdsmen killed 18 people and wounded others in predomin\xe2\x80\xa6 https://t.co/t4Ly8mfA5v'",b''
1.65305E+18,2023-05-01 14:37:28+00:00,"b'@ajikobiabdul @itzz_blitz1 Fulani herdsmen President, Bokoharam president, thugs president, drug cartel president.. How many u want?'",b'Young City'
1.65304E+18,2023-05-01 14:28:10+00:00,"b'@missolabisi1 I shook my head seeing those statements, very ignorant lots....same nonsense statements they were mak\xe2\x80\xa6 https://t.co/mJtZ3XE8Uk'",b''
1.65304E+18,2023-05-01 14:22:54+00:00,b'@spychief @AloyEjimakor And who is the finances and sympathizer of the fulani herdsmen and Arewa. Your guess is good as mine',"b'New Jersey, USA'"
1.65304E+18,2023-05-01 14:04:40+00:00,"b'@JohnSam82044202 @BMEEDO2024 The reason why herdsmen will not stop killing your people, because you have refused to\xe2\x80\xa6 https://t.co/vmn1JBBDAr'",b''
1.65304E+18,2023-05-01 13:58:20+00:00,"b'@olajobi @ShehuSani A dirty clever, usele$$, old cunning fox drug baron is not a match for OBI. Are U f##king aware\xe2\x80\xa6 https://t.co/QbzxhAMoya'","b'Jos, Nigeria'"
1.65304E+18,2023-05-01 13:56:29+00:00,"b'@SaharaReporters Meanwhile some terrorist organisation, fulani herdsmen, bandits in the North are walking freely\nTh\xe2\x80\xa6 https://t.co/zbKcuevxnB'","b'Riverside, CA'"
1.65303E+18,2023-05-01 13:35:50+00:00,b'@DanielRegha @YorochiTv you be like fulani herdsmen',b''
1.65303E+18,2023-05-01 13:31:41+00:00,b'@abati1990 Adesina once told us that it is better to give up our lands than to be killed by Fulani herdsmen',b''
1.65303E+18,2023-05-01 13:30:56+00:00,"b'@Sandyberry199 @StFreakingKezy \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3,just imagine the delusions of grandeur of thinking that his troll work is of any\xe2\x80\xa6 https://t.co/PXowiNG92J'",b''
1.65303E+18,2023-05-01 13:27:46+00:00,"b'30 killed, farmlands, properties destroyed in two weeks by militia herdsmen in Plateau, group claims\xe2\x80\xa6 https://t.co/PZI6vPWkqT'",b'Nigeria'
1.65303E+18,2023-05-01 13:24:01+00:00,"b""@DejiAdesogan The RSF faction are like the killer herdsmen , it's just that Sudan former president brought them to\xe2\x80\xa6 https://t.co/T8ai1r11rh""",b''
1.65303E+18,2023-05-01 13:21:09+00:00,b'@1BrosLykDat @Chimmey2021 @Jidejay_ Not our fault it\xe2\x80\x99s cus many youths have been harassed &amp; extort in one way or th\xe2\x80\xa6 https://t.co/v2tgwxnEbE',"b'Colorado Springs, CO'"
1.65302E+18,2023-05-01 13:08:05+00:00,b'So nobody must be allowed to think at all. Down with the public schools! Children must be drilled mentally by quart\xe2\x80\xa6 https://t.co/4EXFKTjapb',b'The Abyss'
1.65302E+18,2023-05-01 13:05:09+00:00,"b'@__yellows So u don\'t think that continues killing by ""herdsmen"" in many parts of the north without government inte\xe2\x80\xa6 https://t.co/XhZAkzZeaB'","b'Abuja, Nigeria'"
1.65302E+18,2023-05-01 12:52:19+00:00,b'3. The continuous attacks by bandits and herdsmen after the election \n4. The debt Nigeria Government and Nigerians\xe2\x80\xa6 https://t.co/hKkLoKj6Y3',b'F.C.T Abuja'
1.65302E+18,2023-05-01 12:51:15+00:00,"b'@IgboHistoFacts Funny people. What has he done about the terrorist Fulani herdsmen ravaging our farmlands,raping ou\xe2\x80\xa6 https://t.co/tdF1S6kymI'",b''
1.65302E+18,2023-05-01 12:51:01+00:00,b'@Mvnaaa___ @DailyPostNGR Killers herdsmen sperm 4rm rape manifestating',b''
1.65302E+18,2023-05-01 12:48:48+00:00,b'@Samuelbrikcer @one_konar @IkechukwuEzeh10 @Harmless12345 BokoHaram and herdsmen who ar removing freely.\nWith all y\xe2\x80\xa6 https://t.co/gud2LdqLpG',b'Somewhere Around Earth'
1.65302E+18,2023-05-01 12:46:45+00:00,"b""One Nigeria is the reason why you don't have refinery despite being among top oil producing countries in the world\xe2\x80\xa6 https://t.co/y6q5sgqhUe""",b''
1.65302E+18,2023-05-01 12:37:02+00:00,b'@MobilePunch Bunch of Fulani herdsmen terrorist group from Niger Republic',"b'Bergisch Gladbach, Deutschland'"
1.65302E+18,2023-05-01 12:34:45+00:00,"b'@PeterObi APC government has destroyed every spirit of dignity in labour . In Nigeria today, criminals and highly c\xe2\x80\xa6 https://t.co/UCiRXTNW88'",b''
1.65302E+18,2023-05-01 12:34:34+00:00,"b'@Princemoye1 Yet fulani herdsmen are on rampage in the middle belt with same kind of assault rifles, is there a connection?'",b''
1.65301E+18,2023-05-01 12:29:18+00:00,b'@_Ijebuguy @Lucky_reborn @EmployeeAdvoca8 @Ol0ye I have nothing to lose pig.North that voted Buhari 8yrs ago wat di\xe2\x80\xa6 https://t.co/6AKRrN3XOp',b''
1.65301E+18,2023-05-01 12:28:11+00:00,b'@TheAwakener_ @one_konar @IkechukwuEzeh10 @Harmless12345 So with the 70% in every sector of the government yet they\xe2\x80\xa6 https://t.co/XJfdJzjg3g',b'Earth '
1.65301E+18,2023-05-01 12:22:27+00:00,b'@thecableng What an irony....\n\nOnly \n*victims of banditry and kidnapping...\n*victims of emefielvirus...\n*victims of\xe2\x80\xa6 https://t.co/E6ghtAn5DY',b'Nigeria'
1.65301E+18,2023-05-01 12:18:20+00:00,b'@Princemoye1 Your response has clearly made the world to know Nigerian police are truly unprofessional and the reas\xe2\x80\xa6 https://t.co/x0cix5yB80',b'Overseas '
1.65301E+18,2023-05-01 12:14:16+00:00,"b'@sunnychuks @AloyEjimakor You are not quite following,  lPOB/ESN under the leadership of Onyendu Mazi Nnamdi Kanu h\xe2\x80\xa6 https://t.co/GkZOKeC6Ie'",b''
1.65301E+18,2023-05-01 12:05:42+00:00,b'@Abimbolaomonla @ShehuSani Farming where Herdsmen will destroy your produce. \nI quit farming when My Two acre cassa\xe2\x80\xa6 https://t.co/XamSKCrgN0',b''
1.653E+18,2023-05-01 11:53:04+00:00,"b'Monday wisdom from our herdsmen; \xe2\x80\x9csilos are ment for missiles, not feed\xe2\x80\x9d https://t.co/j6FBgo4mKu'","b'Uxbridge, Ontario'"
1.653E+18,2023-05-01 11:42:50+00:00,b'@Seyi_Eraser You say herdsman instead Fulani herdsmen',b'EMEA'
1.653E+18,2023-05-01 11:37:34+00:00,b'@OKARIAUKE @AloyEjimakor He killed the peace with fulani herdsmen terrorists then buried it with 97% to 5% hatred.',b''
1.653E+18,2023-05-01 11:33:41+00:00,"b""The first 3 years of Buhari's administration were used to discuss cattle, killer herdsmen, and their clashes with f\xe2\x80\xa6 https://t.co/qcI6MjcIVG""",b''
1.653E+18,2023-05-01 11:26:24+00:00,"b'@SBWARAH @torty_mercy Tell yourself the truth. Most killings in the south are done by your herdsmen terrorists, in\xe2\x80\xa6 https://t.co/j7mm2QnRzx'",b''
1.65299E+18,2023-05-01 11:14:44+00:00,"b'@abati1990 Yes, he brings more bandit, fulani herdsmen n unknown gunmen to us, he kill the economic n destroy everything'","b'Abuja, Nigeria'"
1.65299E+18,2023-05-01 11:13:15+00:00,b'@vanguardngrnews Lead by a Fulani herdsmen',b''
1.65299E+18,2023-05-01 11:05:45+00:00,b'@adamugarba Who will fight against Fulani herdsmen?',b'Nigeria'
1.65299E+18,2023-05-01 11:00:50+00:00,b'@NoNonsensezone You call them \xe2\x80\x9cFulani Herdsmen\xe2\x80\x9d but you don\xe2\x80\x99t want to be called \xe2\x80\x9cIgbo drug peddler\xe2\x80\x9d . Before you th\xe2\x80\xa6 https://t.co/KGdyjdFkqn',"b'Lagos, Nigeria'"
1.65299E+18,2023-05-01 10:55:37+00:00,"b'@solomonapenja @DejiAdesogan @jakehameed I see Sudan playing out in no time..\nHerdsmen, BH, and bandits are not different from Janjaweed'",b'Nigeria'
1.65299E+18,2023-05-01 10:49:55+00:00,b'Attack on the cattle-catching team of Surat Municipality in Kapodra area. The cattle-catching team of Surat Municip\xe2\x80\xa6 https://t.co/uSA4xUwDP0',b'Surat'
1.65299E+18,2023-05-01 10:43:38+00:00,"b'@veraidoko3 @_SirWilliam_ @NwaiwuDivine Did the people killed in Benue, Kaduna, Ekiti, Anambra, Borno, Oyo et al by\xe2\x80\xa6 https://t.co/OXdCfiJ0LQ'",b''
1.65298E+18,2023-05-01 10:27:49+00:00,b'Nigeria: Who Will Rescue Benue Communities From Herdsmen? https://t.co/dfxHciFeRN #newspapers #feedly',b''
1.65298E+18,2023-05-01 10:08:16+00:00,b'@LINO_worldwide @Kennedy10369425 @nemi_tari @BrayelaLayefa @EpelleGracious @Denyefa_ @Project_baby67 @DiriAmos Is herdsmen off your forest?',b''
1.65298E+18,2023-05-01 10:05:28+00:00,"b""@YusufMaitama7 @Shehusky Boko Haram, bandits, Fulani herdsmen, ISWAP and ISIS terrorists have pass that's all https://t.co/9stAaHcMj3""","b'Lagos, Nigeria'"
1.65298E+18,2023-05-01 10:02:09+00:00,b'@deendsailor Shut your mouth up .. if they can tag terrorism to Hausa Fulani or say Fulani herdsmen it\xe2\x80\x99s only fair\xe2\x80\xa6 https://t.co/nRZ9KCyEBM',b''
1.65298E+18,2023-05-01 09:59:29+00:00,b'@channelstv Fulani herdsmen you mean?',b'Nigeria'
1.65297E+18,2023-05-01 09:48:45+00:00,"b'@Shynomite1 @poronto50 @simon_ekpa BOKO HARAM, FULANI HERDSMEN, ISWAP. At least these 3 are recognized Globally ""fo\xe2\x80\xa6 https://t.co/37LW0SSSZ9'","b'Onitsha,Anambra State,Nigeria'"
1.65297E+18,2023-05-01 09:41:32+00:00,"b'@AderonkeW Your wicked APC killed all these 88+ people and more.\nYour APC had put millions in IDPs, even herdsmen a\xe2\x80\xa6 https://t.co/9JGlv2G5Pm'",b'Nigeria'
1.65297E+18,2023-05-01 09:30:26+00:00,b'Fulani Herdsmen Kill 2 In Another Benue Attack https://t.co/792ZRcpud9 via @ureports',b''
1.65297E+18,2023-05-01 09:27:31+00:00,b'@nidcom_gov @NigAirForce @abikedabiri @MobilePunch @instablog9ja @thecableng @legitngnews @BBCNews @DailyPostNGR\xe2\x80\xa6 https://t.co/XRbrObI2bE',"b'Connecticut, USA\xf0\x9f\x87\xba\xf0\x9f\x87\xb2'"
1.65297E+18,2023-05-01 09:20:12+00:00,b'@ezeakachukwu @AloyEjimakor IPOB/ESN terrorists have killed more Igbos than Fulani herdsmen and Nigerian security a\xe2\x80\xa6 https://t.co/8auMPyCZbR',b''
1.65297E+18,2023-05-01 09:16:24+00:00,"b'@balogin @JaypeeGeneral You that your kinds are being killed everyday by Bandit, Fulani herdsmen and MC oluomo boys\xe2\x80\xa6 https://t.co/cwb8eM7nNH'","b'Abuja, Nigeria'"
1.65296E+18,2023-05-01 09:07:04+00:00,b'but the herdsmen were afraid to doanything \n#\xe7\xa6\x8f\xe5\x88\xa9\xe5\xa7\xac https://t.co/lUT6b16eFe',b''
1.65296E+18,2023-05-01 09:03:37+00:00,b'@DanielRegha @YorochiTv Where your cows? You be like those herdsmen \xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f. No shades\xf0\x9f\x99\x8f',b''
1.65295E+18,2023-05-01 08:33:00+00:00,"b'In 2014, Lhaba Cering set up a professional #handmade #woodcarving cooperative for farmers and #herdsmen in #Lhasa,\xe2\x80\xa6 https://t.co/9032OGjFgy'",b''
1.65295E+18,2023-05-01 08:31:49+00:00,"b'@abati1990 Yes your very right, bandits and herdsmen killing nigerians on daily basis, Igbos were killed in Lagos b\xe2\x80\xa6 https://t.co/HLKJbzcN5K'","b'Anambra, Nigeria'"
1.65295E+18,2023-05-01 08:30:48+00:00,b'@Samuelwisdom01 @Chisom_Adaku @MrOdanz Have you thought of how many Nigerians that died of suicide and in the hospi\xe2\x80\xa6 https://t.co/jh1OppAWak',b''
1.65295E+18,2023-05-01 08:26:32+00:00,"b""@abati1990 He's right because Buhari met Boko Haram but now leaving Boko Haram, Bandits, Fulani herdsmen, Kidnappin\xe2\x80\xa6 https://t.co/mhr6UapZnB""",b'Nigeria'
1.65295E+18,2023-05-01 08:08:49+00:00,"b'Fulani herdsmen are in Kaduna, Jos &amp; Benue killing Christians &amp; burning down Christian homes unchallenged, but Nige\xe2\x80\xa6 https://t.co/XIyDqrFJLu'",b''
1.65295E+18,2023-05-01 08:06:22+00:00,"b'@Mohtij001 @torty_mercy Okk you are not in the group that shed blood directly\nYou are in the group of sponsors,\nOr\xe2\x80\xa6 https://t.co/yme5QqryXM'",b''
1.65294E+18,2023-05-01 07:54:59+00:00,b'@GreaterKadunaNG @elrufai @kadss_lb @Hassan_Rilwan @political_engnr @Eljaph @abdoulrahman_i @kc_journalist\xe2\x80\xa6 https://t.co/ARopyyQ3dg',b'Singapore'
1.65294E+18,2023-05-01 07:47:16+00:00,b'@SureNigerian @bolaji_femmy @NeckSqueezer @Otunbakush1 Headless mob still better than headless bokoharam n herdsmen\xe2\x80\xa6 https://t.co/ay5wxoDKMT',b''
1.65294E+18,2023-05-01 07:31:32+00:00,b'@drpenking Saw a lot of them running away from Izaa (Ezaa) into Isi Uzo LGA (they share a boundary). They are extre\xe2\x80\xa6 https://t.co/LzP9323g5N',b'Nigeria'
1.65293E+18,2023-05-01 07:14:05+00:00,"b""Sentiments aside, Egypt's strict compliance to visas for those fleeing #SudanCrisis before entry shows how discipli\xe2\x80\xa6 https://t.co/hrKDn6o84x""",b'Lagos'
1.65293E+18,2023-05-01 07:11:02+00:00,"b'@DailyPostNGR Yes, I agree with, he is leaving it worse than he met it. More people became poorer under Buhari, ban\xe2\x80\xa6 https://t.co/mcsX7sg0sr'","b'Bonny, Nigeria'"
1.65293E+18,2023-05-01 07:09:00+00:00,"b'@akintollgate I think Agbero relocating to Abuja is better if that will mark the end of banditry, Fulani herdsmen a\xe2\x80\xa6 https://t.co/Vk3phym5Vt'",b''
1.65293E+18,2023-05-01 07:04:01+00:00,"b""@drogbag1 @AustinNwabufo @OfficialDSSNG That's where you do your civic duty. Bandits, ISWAP, bako haram, kidnappers\xe2\x80\xa6 https://t.co/KNUdoOvc86""","b'Lagos, Nigeria'"
1.65293E+18,2023-05-01 07:00:56+00:00,b'@godwinCharisma @iamBigfish_ @Animashaun2727 We know that every bad thing that happens in Yoruba land are caused by\xe2\x80\xa6 https://t.co/Hyu3L55Ct8',b'Lagos'
1.65293E+18,2023-05-01 06:57:50+00:00,"b'@gsbabatunde Not at all times please sir, there are instances that the rule of law has to be shelved. Especially re\xe2\x80\xa6 https://t.co/U69m977Aaw'","b'Port Elizabeth, South Africa'"
1.65293E+18,2023-05-01 06:57:40+00:00,b'@jrnaib2 15 commoners were murdered. \nNigeria &amp; Nigerians have moved on. \n\nThey are not so different from the other\xe2\x80\xa6 https://t.co/UrK5zGUIjt',b'Nigeria'
1.65293E+18,2023-05-01 06:56:37+00:00,b'@ChinasaNworu @EjioforBar @EmekaGift100 @EUinNigeria @jcokechukwu @MaziUbaOfficial @OgeChuk63962173 @roseprint9\xe2\x80\xa6 https://t.co/YQ0RTBeGp0',b''
